Line Name,Code,Español,English,Code-switching,ToDo
script|job.kelp-refuge-failure-simulation.modelingStart:5,@E57B9533,"{@player}   No. Esoty bien, {@nameof @guide}.","{@player}   Nah. Thanks anyway, {nameof @guide}.",,TRUE
script|job.kelp-refuge-failure-simulation.modelComplete:0,@637AA553,{@player}\tVaya. Las Algas de Toro... se murieron tan rápidamente.,{@player}\tWow. The Bull Kelp... they died so fast.,,TRUE
script|job.kelp-refuge-failure-simulation.modelComplete:1,@627AA3C0,{@guide}    Parece que estás experimentando tristeza de nuevo.,{@guide}    It appears you are experiencing sadness again.,,TRUE
script|job.kelp-refuge-failure-simulation.modelComplete:2,@657AA879,{@player}   Mi mami ha estado trabajando en este Refugio por años. Va estar muy machacada.,{@player}   Mom has been working toward this Refuge for years. She'll be crushed.,,TRUE
script|job.kelp-refuge-failure-simulation.modelComplete:3,@647AA6E6,"{@guide}    Ya veo. No te preocupes, Oli.","{@guide}    Ah. Don't worry, O.",,TRUE
script|job.kelp-refuge-failure-simulation.modelComplete:4,@677AAB9F,{@guide}    La presión del agua a estas profundidades no es tan fuerte como para aplastar a un humano... tu madre debería estar bien.,{@guide}    The water pressure at these depths aren't strong enough to crush a human--your mother should be fine.,,TRUE
script|job.kelp-refuge-failure-simulation.modelComplete:5,@667AAA0C,"{@player} .... No manches, {nameof @guide}.","{@player}   ....Thanks, {nameof @guide}.",,TRUE
script|job.kelp-refuge-failure-simulation.modelComplete:6,@697AAEC5,"{@guide}    Ni lo menciones, Oli.","{@guide}    Don't mention it, O.",,TRUE
script|job.kelp-refuge-failure-simulation.helpShareModel:0,@1E4E5CAC,"{@player}   ¿Y ahora qué, {nameof @guide}?","{@player}   What now, {nameof @guide}?",,TRUE
script|job.kelp-refuge-failure-simulation.helpShareModel:1,@1F4E5E3F,{@guide}\tRegresa a la estación de investigación y dile a tu madre lo que averiguaste.,{@guide}\tHead back to the {m}research station{/m} and tell your mother what you found out.,,TRUE
script|job.kelp-refuge-failure-simulation.modelSuggestions:2,@E51F75D7,{@guide}    ¡Ya terminaste con esta parte! Dirígete a la ficha {h}Describir{/h}.,{@guide}    You're done with this portion! Head to the {h}Describe{/h} tab next.,,TRUE
script|job.kelp-refuge-failure-simulation.modelSuggestions:4,@E31F72B1,"{@guide}    Una vez que haygas importado tus hechos y guardado el modelo Visual, ¡estaremos listos para crear nuestro Modelo de descripción!","{@guide}    Once you import your facts and save the Visual model, we should be good to make our Describe model!",,TRUE
script|job.kelp-refuge-failure-simulation.modelSuggestions:8,@DF1F6C65,{@guide}    Es hora de comprobar tu modelo en la ficha {h}Describir{/h}.,{@guide}    Time to try out your model in the {h}Describe{/h} tab.,,TRUE
script|job.kelp-refuge-failure-simulation.modelSuggestions:10,@9D88E2AE,{@guide}    Parece que no tenemos suficiente información para completar nuestro modelo con precisión.,{@guide}    Seems like we don't have enough information to complete our model accurately.,,TRUE
script|job.kelp-refuge-failure-simulation.modelSuggestions:11,@9E88E441,"Busca {h}signos de interrogación{/h} en la interfaz del modelo Visual, esos señalan dónde podemos necesitar más datos.","Look for {h}question marks{/h} in the  Visual model interface, those point to where we may need more data.",,TRUE
script|job.kelp-refuge-failure-simulation.suggestReproduce:0,@88874406,{@guide}    ¿Conseguiste todas las frecuencias de reproducción?,{@guide}    Did you get all the reproduction rates?,,TRUE
script|job.kelp-refuge-failure-simulation.suggestObserve:0,@A33A9F5D,{@guide}    ¿Estás segura de haber observado todas las interacciones?,{@guide}    Are you sure you have observed all the interactions here?,,TRUE
script|job.kelp-refuge-failure-simulation.suggestMeasureEnviro:0,@4FADD5E8,{@guide}    ¿Estás segura de que averiguaste todas las formas en que los distintos organismos afectan a las condiciones del agua? El {h}Tanque de Medidas{/h} aún puede ser útil.,{@guide}    Are you sure you've found out all the ways the different organisms affect the water conditions? The {h}Measurement Tank{/h} may still be useful.,,TRUE
script|job.kelp-refuge-failure-simulation.catchCreateModel:0,@639B8627,"{@player}   ¿Y ahora qué, {nameof @guide}?","{@player}   What now, {nameof @guide}?",,TRUE
script|job.kelp-refuge-failure-simulation.catchCreateModel:1,@629B8494,{@guide}   \tNecesitas crear un Modelo Predictivo en el Laboratorio de Modelización.,{@guide}   \tYou need to create a Predictive Model at the Modeling Lab.,,TRUE
script|job.kelp-refuge-failure-simulation.catchShareModel:0,@4DD0B87E,{@guide}\t¡Muestra tu modelo a {nameof drKelp}!,{@guide}\tShow your model to {nameof drKelp}!,,TRUE
script|job.kelp-refuge-failure-simulation.argue.chooseClaim:1,@D38C77B9,"{@drKelp} Vamos a ver, cariño.","{@drKelp} Okay, Sweetie, let's see what you discovered.",,TRUE
script|job.kelp-refuge-failure-simulation.argue.mainQuestion:1,@9A710B41,"{@drKelp} Sin ninguna intervención, ¿va a mejorar?","{@drKelp} Without any intervention, is it going to get better?",,TRUE
script|job.kelp-refuge-failure-simulation.argue.mainQuestion:2,@97710688,La {nameof BullKelp} seguirá sufriendo,The {nameof BullKelp} will continue to struggle,,TRUE
script|job.kelp-refuge-failure-simulation.argue.mainQuestion:3,@9871081B,Aumentará la población de la {nameof BullKelp}.,The {nameof BullKelp} population will increase,,TRUE
script|job.kelp-refuge-failure-simulation.argue.mainQuestion:4,@9D710FFA,Te contestaré después,I'm not sure. Let me get back to you.,,TRUE
script|job.kelp-refuge-failure-simulation.argue.chooseFacts:0,@8BFB3EC5,{@drKelp}\t¿Podrías mostrarme el Modelo de Predicción que hiciste?,{@drKelp}\tCould you show me the Prediction Model you made?,,TRUE
script|job.kelp-refuge-failure-simulation.argue.defendClaim:3,@D0F43F28,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.kelp-refuge-failure-simulation.argue.defendClaim:6,@D5F44707,Te contestaré después,Let me get back to you,,TRUE
script|job.kelp-refuge-failure-simulation.argue.correctFacts:2,@4575F2FC,"{@player} Lo siento, mami. Sabía que este trabajo era una mala idea.",{@drKelp}\tWow. Looks like we've got a long-term Kelp decline on our hands.,,TRUE
script|job.kelp-refuge-failure-simulation.argue.correctFacts:3,@4675F48F,"{@player} Lo siento, mamá. Sabía que este trabajo era una mala idea.","{@player}   I'm sorry, Mom. I knew this job was a bad idea.",,TRUE
script|job.kelp-refuge-failure-simulation.argue.correctFacts:4,@4375EFD6,"{@drKelp}   ¿Una mala idea? Cariño, esta información es exactamente lo que necesitábamos.","{@drKelp}   A bad idea?? Sweetie, this information is exactly what we needed.",,TRUE
script|job.kelp-refuge-failure-simulation.argue.correctFacts:5,@4475F169,"{@drKelp}   Si lo supiéramos o no, las Algas de Toro hubieran seguido muriendose.",{@drKelp}   The Bull Kelp would still be dying whether we knew about it or not.,,TRUE
script|job.kelp-refuge-failure-simulation.argue.correctFacts:6,@4175ECB0,"{@drKelp}   Ahora que sabemos la situación, podemos hacer un plan.","{@drKelp}   Now that we understand how bad it is, we can make a plan.",,TRUE
script|job.kelp-refuge-failure-simulation.argue.correctFacts:7,@4275EE43,{@drKelp}   Me alegro que lo haygas descubierto.,{@drKelp}   I'm glad you figured it out.,,TRUE
script|job.kelp-refuge-failure-simulation.argue.correctFacts:10,@96B4A65F,"{@drKelp}\tMirando este modelo, no veo que la población de la {nameof BullKelp} mejore con el tiempo.","{@drKelp}\tLooking at this model, I'm not seeing the {nameof BullKelp} populations increasing over time.",,TRUE
script|job.kelp-refuge-failure-simulation.argue.correctFacts:11,@95B4A4CC,¿Quieres reconsiderar tu reclamo?,Want to reconsider your claim?,,TRUE
script|job.kelp-refuge-failure-simulation.argue.incorrectFacts:0,@F01036A9,{@drKelp} Hmm. Eso no es lo que estamos buscando.,{@drKelp} Hmm. That isn't what we're looking for.,,TRUE
script|job.kelp-refuge-failure-simulation.argue.incorrectFacts:1,@EF103516,¿Hiciste un Modelo Predictivo para el Refugio de Mer?,Did you make a Predictive Model for Mer's Refuge?,,TRUE
script|job.kelp-refuge-failure-simulation.argue.notReady:0,@3FA31F73,"{@drKelp} Está bien, cariño. Vuelve a llamarme cuando estés lista.","{@drKelp} Okay, Sweetie. Get back to me when you're ready.",,TRUE
script|job.kelp-refuge-failure-simulation.argue.giveUp:1,@B4326A30,"{@drKelp} Está bien, cariño. Vuelve a llamarme cuando estés lista.","{@drKelp} Okay, Sweetie. Get back to me when you're ready.",,TRUE
script|job.kelp-save-urchin-barren.start:0,@E3D8FD64,"{@drKelp}  Oh, Olivia. Gracias a Dios.","{@drKelp}  Oh, Olivia. Thank goodness.",,TRUE
script|job.kelp-save-urchin-barren.start:1,@E4D8FEF7,"No sé si lo notaste, pero no le está yendo nada bien al Oasis del Barranco en el Sitio B.","I'm not sure if you've noticed, but Cliffside Oasis at Site B isn't doing well at all.",,TRUE
script|job.kelp-save-urchin-barren.start:2,@E5D9008A,Nuestros patrocinadores están pensando en retirar los fondos para el Refugio de Mer.,Our funders are talking about pulling the funding for Mer's Refuge.,,TRUE
script|job.kelp-save-urchin-barren.start:3,@E6D9021D,{@player}   ¿Qué??? ¿Por qué?,{@player}   What?? Why?,,TRUE
script|job.kelp-save-urchin-barren.start:4,@DFD8F718,"{@drKelp}   Piensa en cómo se ve esta situación, Olivia. Si no podemos mantener el Sitio B sano, ¿cómo pueden confiar en nosotros para crear un ecosistema completamente nuevo?","{@drKelp}   Think about how this looks, Olivia. If we can't keep Site B healthy, how can they trust us to create a whole new ecosystem?",,TRUE
script|job.kelp-save-urchin-barren.start:5,@E0D8F8AB,"{@drKelp}   Afortunadamente, creo que podemos arreglar esto.","{@drKelp}   Thankfully, I think we can fix this.",,TRUE
script|job.kelp-save-urchin-barren.start:6,@E1D8FA3E,Vuelve a tu {h}Pizarra de Modelización{/h}.,Head back to your {h}Modeling Lab{/h}.,,TRUE
script|job.kelp-save-urchin-barren.start:7,@E2D8FBD1,Hay una parte del Simulador que aún no has usado. {nameof @guide} te lo explicará.,There's one part of the Simulator that you haven't used yet. {nameof @guide} will talk you through it.,,TRUE
script|job.kelp-save-urchin-barren.start:8,@DBD8F0CC,"Buena suerte, Mija.","Good luck, Mija.",,TRUE
script|job.kelp-save-urchin-barren.helpGoToModeling:0,@FF612C3B,"{@player} \t¿Por dónde empezamos, {nameof @guide}?","{@player} \tWhere should we start, {nameof @guide}?",,TRUE
script|job.kelp-save-urchin-barren.helpGoToModeling:1,@FE612AA8,{@guide}\t¡Dirígete a la {nameof Modeling}!,{@guide}\tHead to the {nameof Modeling}!,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingSetup:0,@10FF9A13,"{@player}  Acuérdate, {nameof @guide}. Necesitamos un plan para reparar el Oasis del Barranco.","{@player}  Okay, {nameof @guide}. We need a plan to repair Cliffside Oasis.",,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingSetup:1,@0FFF9880,Mi mami dijo que la {h}Pizarra de Modelización{/h} podría ayudarnos.,Mom said the {nameof Modeling} could help.,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingSetup:2,@12FF9D39,"{@guide}   ¡Ah, sí! Es una de mis funciones favoritas.","{@guide}   Ah, yes! One of my favorite predictive modeling functions!",,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingSetup:3,@11FF9BA6,{@player}  Cooomo diiigas...,{@player}  Ooookay...,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingSetup:4,@14FFA05F,{@guide}   Tienes que utilizar tu aplicación de modelización para simular una {h}intervención{/h} y predecir lo que ocurrirá.,{@guide}   You need to use your modeling tool to simulate an {h}intervention{/h} and predict what would happen!,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingSetup:5,@13FF9ECC,Ya has añadido las reglas de tu {item-name}Tableta AQOS{/item-name}.,You've already added the rules from your {item-name}AQOS Tablet{/item-name} added already.,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingSetup:6,@16FFA385,¡Ahora pulsa la ficha {h}Intervenir{/h}!,Now hit the {h}Intervene{/h} tab!,,TRUE
script|job.kelp-save-urchin-barren.ModelHelp1:0,@B1377D59,"{@player} \t¿Qué hago, {nameof @guide}?","{@player} \tWhat should I do, {nameof @guide}?",,TRUE
script|job.kelp-save-urchin-barren.ModelHelp1:1,@B0377BC6,{@guide}\t ¡Ve a la ficha {h}Intervenir{/h} que es está la parte superior!,{@guide}\tGo to the {h}Intervene{/h} tab at the top!,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelSynced:0,@4DB27A7C,{@guide} Utiliza esta ficha para predecir lo que puede ocurrir si intervienes en el punto B.,{@guide} Use this tab to predict what might happen if you intervene at Site B!,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelSynced:1,@4EB27C0F,Utiliza los botones más y menos para aumentar o disminuir una cierta población.,Use the plus and minus buttons to increase or decrease a certain population.,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelSynced:2,@4FB27DA2,"Por ejemplo, puede añadir más {critter-name}Algas{/critter-name}, o eliminar los {critter-name}Erizos{/critter-name}.","For example, you could add more {critter-name}Kelp{/critter-name}, or remove {pluralnameof Urchin}.",,TRUE
script|job.kelp-save-urchin-barren.InterventionModelSynced:3,@50B27F35,También puedes pulsar el botón {h}Añadir organismo{/h} para seleccionar un nuevo organismo.,You can also use the {h}Add Organism{/h} button to select a new organism to add!,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelSynced:4,@49B27430,"Esta herramienta sólo puede simular una intervención a la vez, así que asegúrate de modificar sólo una variable.","The tool can only simulate one intervention at a time, so make sure to only change one variable.",,TRUE
script|job.kelp-save-urchin-barren.InterventionModelSynced:5,@4AB275C3,{@player} Sale vale. Lo tengo.,{@player} Okay. No hay problema. I've got this.,,TRUE
script|job.kelp-save-urchin-barren.ModelHelp3:0,@0785F3A3,{@player} \tUgh. Estoy atascada.,{@player} \tUgh. I'm stuck.,,TRUE
script|job.kelp-save-urchin-barren.ModelHelp3:1,@0685F210,"¿Alguna idea, {@guide}?","Any ideas, {nameof @guide}?",,TRUE
script|job.kelp-save-urchin-barren.ModelHelp3:2,@0985F6C9,{@guide}\tProcesando...,{@guide}\tProcessing...,,TRUE
script|job.kelp-save-urchin-barren.ModelHelp3:3,@0885F536,Tienes que hacer una intevención que ayude a la población de {critter-name}Algas{/critter-name} a alcanzar el objetivo de la derecha.,You want to make an intevention that helps the {critter-name}Kelp{/critter-name} population meet the target on the right.,,TRUE
script|job.kelp-save-urchin-barren.ModelHelp3:4,@0B85F9EF,Las {critter-name}Algas{/critter-name} están siendo consumidas por los {critter-name}Erizos{/critter-name}.,The {critter-name}Kelp{/critter-name} is being consumed by the {pluralnameof Urchin}.,,TRUE
script|job.kelp-save-urchin-barren.ModelHelp3:5,@0A85F85C,¿Puedes añadir un nuevo organismo para controlar la populación del {nameof Urchin}?,Can you add a new organism to get the {nameof Urchin} population under control?,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingGraphComplete:0,@51B37E1D,{@guide}   ¡¡Mira todos estos datos predictivos!!,{@guide}   Look at all this predictive data!!,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingGraphComplete:1,@50B37C8A,{@player}  ¡Y tenemos un plan! Parece que podemos añadir {critter-name}Nutrias{/critter-name} para ayudar a aumentar la población de algas.,{@player}  And we have a plan! It looks like we can add {pluralnameof SeaOtter} to help increase the kelp population!,,TRUE
script|job.kelp-save-urchin-barren.InterventionModelingGraphComplete:2,@4FB37AF7,{@player} Sabía que amaba a esas pequeñas creaturas por una razón.,{@player}  I knew I loved those little otters for a reason.,,TRUE
script|job.kelp-save-urchin-barren.helpReportBack:1,@D1A46505,"{@player} \t¿Qué debemos hacer ahora, {nameof @guide}?","{@player} \tWhat should we do now, {nameof @guide}?",,TRUE
script|job.kelp-save-urchin-barren.helpReportBack:2,@CEA4604C,{@guide}\t¡Has creado un Modelo de Intervención para mostrar lo que podría ayudar al Sitio B!,{@guide}\tYou've created an Intervention Model to show what might help Site B!,,TRUE
